SMILES sequence,Binding Affinity
CC(O)c1ncccn1,-20.198663785525664
CCC(C)C(C)NCc1ccccc1,-17.632086223120794
CCNc1ccc(C=O)cn1,-19.842874317828404
CC(CO)Nc1ncncc1N,-24.612197541680644
Cc1ccnc(NCC(C)CCCN)c1,-21.544000154858782
CNC(=NN)c1cnccc1C,-23.893792445340715
COCC(C)Oc1ccncc1C#N,-19.393531969777598
C=C(C)CNc1ccncn1,-21.83235035699318
OC1CCOC(Cc2ccsc2)C1,-18.488267823868824
Nc1ncco1,-19.843310873817686
COC(=O)CSc1ncccn1,-20.37993751545256
NC(CNC(=O)CCc1ccccc1)=NO,-21.20416097334847
Cc1ccncc1C=C(CO)C(C)C,-17.613920876697293
CON(C)Cc1cc(C)ccn1,-20.554504522556662
Cc1ccncc1C#CC(C)O,-17.25523602906236
CCCN(C)Cc1cc(C)ccn1,-20.16689809305978
C=CCN(C)c1ccncc1C#N,-20.60484499800942
CCC(CC=Cc1ccccc1)C(=O)O,-15.078508794963694
Cc1ccncc1C=NO,-19.628645537414688
Cc1ccncc1C(=O)NCC#CCO,-18.76791659270595
CNC(CN)c1ccc2c(c1)CCCN2C,-22.006252961886133
CN1CCN(CC(N)=O)CC1=O,-22.553268566472816
COCC(C)(C)C(N)c1cnccc1C,-19.777626252301907
C=CC(C)(C)COc1ccncc1C#N,-18.577155386753375
C#CCOC(=O)c1ncccn1,-18.3974124461201
C=CCC(C)NC(C)c1cnccc1C,-19.059221155961975
Cc1ccncc1CNCC(N)C(=O)O,-21.8759546833935
N#Cc1ncccc1N1CC2CCCCC21,-22.401968753526333
CC=C1CC(N)C1,-18.869504681349728
Cc1ccncc1C(O)CCCCCN,-19.777626252301907
Cc1ccncc1C(C)NCCC(C)C,-19.331891175940303
CCCSCCNc1ncccc1C#N,-21.607180065448585
CCCCOCCN=C(N)NCc1ccccc1,-20.11024940481224
COCC(Nc1cc(C)ccn1)C(C)C,-19.777626252301907
COC(=O)c1ccccc1NC(=O)S,-17.980704147358175
CCCOCSC(=N)NCc1ccccc1,-19.889647028709547
C=C(CNC)CSCc1ccccc1,-18.06355135509231
C=C(C)CC=C1CCC(N)CC1,-18.018437934040307
CCOCC1CCN(Cc2ccsc2)CC1,-19.2117415220463
C#CCOCc1cncc(C#N)c1,-17.928366399451647
COC(=O)c1ccc(CNC#N)cc1,-18.77027287798687
Cc1ccncc1C(N)C(C)C,-20.39561505040522
Cc1ccncc1OCCSC(C)C,-18.781956451432244
CCCC(N)CNc1cc(C)ccn1,-21.97662484645492
NN1CCCS(=O)(=O)CC1,-22.323866234646278
CCNc1cc(N(C)OCC)ccn1,-22.29487298761201
CSCCc1ncc(N)c(C)n1,-23.040949443963957
C=C(CN)c1ccncn1,-21.66592917728115
CC(CCN)SCc1cncc(C#N)c1,-21.607180065448585
C=CC(=O)N(CCO)Cc1ccccc1,-17.195002572478785
N#Cc1ccc(N2CCCCCC2)cn1,-21.780357277493348
O=C(O)C(O)c1cncnc1,-19.650705521313245
CC(C)=CC(N)c1cnccc1C,-19.702997670274677
CCC(C)CNc1ccncc1C#N,-21.112567468486976
CC(N)c1cc(C#N)ccn1,-21.081604329997923
OCC1CN(Cc2ccsc2)CCC1O,-20.104407889176287
CCC(CN)Nc1ccncc1C#N,-23.197189512200943
CNCCCCc1cncnc1,-22.46430122721862
C#CC(C)NC(=O)CCc1ccccc1,-16.476597476138856
COC(=O)CCc1cc(C)ccn1,-17.9839621715653
N#Cc1cccnc1C=CC(N)=O,-19.8855015079611
OC1C=C(Cc2ccsc2)CC1,-17.855156882769258
OC(CNCc1ccccc1)c1cccnc1,-21.229997595761795
CCOc1ccc(S(N)(=O)=O)cc1,-19.247143750849446
CC(=O)OCCNc1ncccc1C#N,-20.820666902618783
CNC(=O)COc1cnccc1C,-20.020776614577574
CCC(C)SCCc1ccccc1,-16.653981556880012
CCC(CC)C(N)c1ccccc1,-18.034468448644127
CN1CCNC(CC(N)=O)CC1,-22.95389471850985
CC(N)CCSc1ncccn1,-23.040949443963957
NC1C2C(=O)NC(=O)C12,-20.83075948071682
CC(C)(CN)Nc1ncccc1C#N,-23.197189512200943
O=C(CO)c1ccccc1,-15.666098522839905
CC(=O)NC1CCCN(C)CC1,-20.85333680789533
c1ccc(OCCCNCc2ccccn2)cc1,-20.8022607073506
COc1ncc(N)c(C#N)n1,-22.894847439548098
CCN(CCSC)C(=O)CCc1ccccc1,-17.21630015985044
COCC#CCSC(N)=NCc1ccccc1,-18.83526149811056
CC(CCO)CNC(C)c1ccccc1,-17.581453140283998
C#CCN(CC#C)c1ccc(C#N)cn1,-18.76059761814819
Cc1ccncc1CNC(N)=NN,-25.909056200714865
C=C(C=C1CCCC(N)C1)CC,-18.018437934040307
Cc1ccncc1C(=O)N(C)CCCC#N,-20.485755877008536
CCCNC(CC)c1cnccc1C,-19.812323468238137
N#Cc1ccc(C2CCNCCO2)s1,-21.248118702554592
CCNC(CO)(CSCC)c1ccccc1,-17.98207980357053
N#Cc1ncccc1N1CCC12CCC2,-22.67360550838853
CCNc1cc(SC(C)(C)CO)ccn1,-20.60924833945627
CCOCCCNCc1cnccc1C,-19.777626252301907
O=C(Nc1cccnc1)C1CCCCC1,-20.36633272941763
CCNC(=O)CNCc1cnccc1C,-21.58957827603754
COC(=O)C=C1N=C(N)NC1=O,-21.11505078323037
CC(C)(CO)c1ncccn1,-20.561748611022537
NN1CCCC12CCC2,-22.52442033122249
CCOCCCCC(O)c1ccccc1,-15.815079237727124
N#Cc1cccc(N2CCC3CC3C2)n1,-22.67360550838853
OCCCSc1ccncn1,-21.010909892563355
CCC(C)C(=O)c1cc(C)ccn1,-17.82507269941386
CCCNCC(=O)Nc1cnccc1C,-21.58957827603754
NC1=CCCCN1,-20.778832189157484
c1ccc(CCc2ccccn2)cc1,-19.56235834097448
COCC(C)C(=O)c1cc(C)ccn1,-17.868425550252123
NC1CCCC(=O)NC1=O,-20.405084632916072
O=C(O)C1CCN(Cc2ccsc2)CC1,-19.704250933993443
CC#CCC=C1CCCCC1N,-17.554537511255205
Cc1ccncc1C(C)(O)C(C)(C)C,-18.014077831880137
CN(C)C(CN)c1cncnc1,-24.517051537131447
NC1=NOCC1,-20.15631874338817
CN1CC(N)Cc2ccccc21,-21.241055680598706
OC1CCN(CC2CCCN2)CC1,-21.82240983522452
N#Cc1ccc(NCCNC(=N)N)nc1,-26.69301062185552
CC#CCCNCC=Cc1ccccc1,-16.190221068782897
CN(CC=O)c1ccncc1C#N,-20.636247534956354
CC#CCCNCc1cncc(C#N)c1,-19.94337233412741
CCNc1ccc(S(=O)(=O)NC)cn1,-23.189769345514435
CCCCN(CCO)c1ncccc1C#N,-20.88591283219138
CC(C)NCCCOc1ccc(C#N)cn1,-20.88591283219138
CCNc1cccc(CN(C)C(C)CO)n1,-21.494996339750294
Nc1ccccn1,-19.65133482498949
NC12CCC(CC1)C2=O,-19.84794173266472
Cc1cccc(CCNCC2CNCCN2C)c1,-20.607330442716254
CC#CCC(N)CSc1ccccc1,-17.59965093230721
CC(C)CCSc1ncccc1C#N,-19.684272976021177
N#Cc1cccn(CCN)c1=O,-21.217313846782943
C=CC=CCCC(N)c1cc(C)ccn1,-18.72280766838139
CN(CCN)C(=O)CCCOc1ccccc1,-18.994714527274457
O=CC(c1ccccc1)c1ccccn1,-19.09563243605428
C=CCS(=O)(=O)NCc1cnccc1C,-20.463596057828255
C=CCCC(=O)c1cnccc1C,-17.265557075225367
CCNc1cccc(CSC)n1,-21.00413500095168
CCC(C)(C)C=C1CC(N)C1,-18.76049218260086
CC(N)c1scnc1C#N,-21.98760352361746
N#Cc1cc(N2CC3CC3C2)ccn1,-22.819384595774515
OC1CCN(Cc2nncs2)CC1,-24.519501015257006
C#CC(N)CC(OC)c1ccccc1,-17.15002045391219
COCC(N)C(=O)Nc1cc(C)ccn1,-21.8759546833935
CCOC(=O)CC(=O)CCc1ccccc1,-15.109184314358037
N#Cc1ncccc1N1CC2CC1CS2,-23.34586892653725
NCCCN(c1ccccc1)c1ccccn1,-23.012307365219243
CSCC(C)C(NN)c1cnccc1C,-22.40749397581427
Nc1ccccc1,-17.805750784783992
CCC(NN)c1cnccc1C,-22.46430122721862
Cc1ccncc1C(=O)C(C)(O)C=O,-17.467799398215092
CC(C)(CO)Nc1ccncn1,-22.591318965568938
CC(N)c1cnc(C#N)o1,-21.53797304522244
N#CNC(=O)c1ccc(C#N)cn1,-20.98033952117134
Cc1ccncc1C(N)C(=O)O,-19.962647967712865
CCC(C)(C)N(C)c1ncccc1C#N,-20.87117317969761
N#Cc1cncc(C#CC(=O)O)c1,-17.017792506596557
O=C(CN1CCC(O)CC1)c1cccs1,-19.704250933993443
C=CCCNc1ncccn1,-21.83235035699318
CCNc1cccc(SCC(C)CO)n1,-20.60924833945627
CC1C(=O)NNC1CC(N)=O,-22.51270505423699
CSCC(C)(N)CCCOCc1ccccc1,-17.393354978425386
CCNc1ccc(C(N)=NO)cn1,-23.98332362915236
CC(C)(CCO)Nc1ccc(C#N)cn1,-21.157549587053566
CC(C)(C)NCC=Cc1ccccc1,-17.295672735540208
CCNc1cc(NC(C)(C)C)ccn1,-21.97662484645492
N#Cc1ccc(C2CCOCCN2)cc1,-19.93430404043366
COc1ccccc1S(N)(=O)=O,-19.14120750328304
Nc1cn2c(n1)CN=C2,-24.831356894387728
CCNC1(C#N)CCSC1,-20.887056041966417
CC(N)CCC(O)Cc1ccccc1,-18.014077831880137
Cc1ccncc1C(C)NC(=O)C(C)N,-21.58957827603754
CCNC1(C#N)CC2(CCC2)C1,-21.012244075550008
CCC(C)CC(N)CNCc1ccccc1,-18.725601216166275
O=CNNC(=O)c1ccccc1,-19.21190194071761
Nc1cncs1,-20.292941352212704
COCC(C)(N)CSCc1ccccc1,-18.444946961239488
N#Cc1cnn(CCN)c1,-23.591192551989472
CCOCCOc1ccncc1C#N,-19.393531969777598
CN1CCN(CC(N)=O)C1=O,-22.51270505423699
C#CCC(NN)c1cncnc1,-23.206789885947718
CC(=O)N(C)c1ncccc1C#N,-20.636247534956354
OC1CCN(Cc2nccs2)CC1,-22.45081483844361
CC(C=O)=Cc1cnccc1C,-17.25523602906236
CCNC(Cc1ccccn1)CC1CCCCC1,-18.267734528593266
COCCNCCc1ccc2c(c1)CCCN2C,-18.9684434753639
CC1CC(O)CCN1Cc1ccsc1,-20.107233371311395
Cc1ccncc1OCCCCC(N)=O,-19.759460905878406
COc1ncnc(C)c1N,-22.38433427362108
CC(C)=C1CCCCCC1N,-18.76049218260086
Cc1ccncc1CC(C)(C)N,-20.39561505040522
CN1C(=O)C(CC(N)=O)NC1=S,-22.34729902242177
CC(O)(C(=N)N)c1ncccc1C#N,-22.73281989256165
c1ccc(CCCCNCc2ccccn2)cc1,-20.29278216338674
CN1CCCc2cccc(CCCC#N)c21,-19.28067567681213
CCC(c1ccccc1)C(C)NN,-20.16689809305978
N#Cc1cccnc1NCC(N)CO,-23.356078984352383
CCC(=O)c1cncnc1,-19.628645537414688
CSc1cc(C)ccn1,-18.73896675611293
Cc1ccncc1C(C)(C)CC(C)O,-18.014077831880137
Cc1cccc(CC2CN(C)CCN2)c1,-20.320754608238868
CCNc1ncccc1CSC,-21.00413500095168
C=CCNCCOc1cnccc1C,-19.730414654212385
CC(C)(C)c1ccc(C#N)cn1,-19.212840334425998
NC1CC2CCC12,-20.401947870936212
COCC(C)CC(=O)Nc1cnccc1C,-19.440016550314528
C=C(C)CCNC(N)=Nc1ccccc1,-20.87117317969761
CCNc1ncc(N)c(N)n1,-26.51330246790789
CCONc1ccc(C#N)cn1,-21.217313846782943
CCN(CC)c1ncncc1N,-24.517051537131447
CCCNC(=O)COc1cnccc1C,-19.759460905878406
CCC(=CCc1ccccc1)C(=O)O,-15.272095483051375
CCCNc1ncncc1N,-24.52429562559732
CCNc1cc(C(=O)N(C)OC)ccn1,-21.8759546833935
C=CCCC(NCC)c1cnccc1C,-19.059221155961975
CCOCCCC(N)Cc1ccccc1,-17.581453140283998
COC(=O)c1ccccc1C(N)CS,-18.508817234599718
COC(OC)C(=O)Nc1cnccc1C,-20.013965579433233
C=CCNC(=O)c1ccc(NCC)nc1,-21.157549587053566
COCC(C)(C)Nc1ncccc1C#N,-21.157549587053566
CC(=O)CSCC(=O)NCc1ccccc1,-17.691244437168702
CCCCCN(C)c1ccc(C#N)cn1,-20.87117317969761
CCCNCC(C)Oc1cnccc1C,-19.777626252301907
CC(CCc1ccccc1)Nc1ccccn1,-20.816134253201326
CC(=O)OCC(=O)c1ccccc1,-15.403098774410926
CCOCC(NC)c1cnccc1C,-20.162443343196358
CC(CN)CNc1ccncc1C#N,-23.197189512200943
N#Cc1ccc(C2OCCNC2=O)cn1,-21.634235799011144
CCNc1cc(CNC(C)C)ccn1,-21.97662484645492
NN1C(=O)COC1=O,-19.502969671402465
NCC(O)c1ccccc1S(N)(=O)=O,-21.27997264085248
Cc1ccnc(C#CC(C)(C)O)c1,-17.265557075225367
CNC(=O)CCCNc1cc(C)ccn1,-21.58957827603754
CC12CCCC1C(=O)N2CC(N)=O,-21.24472886461254
COC(=O)CCSc1ccncc1C#N,-19.344564809451292
CCNc1cc(COC)ccn1,-20.554504522556662
NCC(SCc1ccccc1)c1cccnc1,-21.679628074156813
Cc1ccnc(NCC(C)CC(C)O)c1,-19.777626252301907
CNCC(C)C(O)c1cnccc1C,-20.162443343196358
NC1CC2(C1)NCCO2,-22.555822868169425
COCC(COC)Nc1cc(C)ccn1,-20.15961786106125
CCC(N)CNC(=O)c1cnccc1C,-21.58957827603754
NC(=O)NC(=O)c1ccncn1,-23.078364557034813
N#Cc1cccnc1NCCO,-21.217313846782943
CC(NCCC1CCCCC1)c1ccccn1,-19.07793222261799
CNCCCCc1cccc(C(=O)OC)c1,-17.259779305197185
Cc1ccncc1CNC(=O)C(C)ON,-21.8759546833935
CCC(Nc1cnccc1C)C(=O)OC,-19.759460905878406
Cc1ccncc1NC(=O)C(C)N(C)C,-21.58957827603754
COC(C)CN(C)c1ncccc1C#N,-21.157549587053566
CNC(C)C(=O)c1cncnc1,-21.936188139977073
N#Cc1cccnc1SCCN,-21.666944325177962
Cc1ccncc1CNC(=O)CCN,-21.830972564826908
CCC(CC)NCc1cc(C)ccn1,-19.812323468238137
C=CC(=O)c1ncccn1,-18.75041257521492
CCOC(Cc1ccccc1)OCC,-16.199896328621577
N#Cc1ccc(-n2ccnc2)cn1,-24.89416946222413
CC(=O)C(C)Cc1ccncn1,-19.931245430765934
C#CCNCc1ccncn1,-21.081604329997923
CCCc1ncc(N)c(O)n1,-22.55075545333311
C#CC(=O)c1cnccc1C,-16.304567820825632
Cc1ccncc1C(N)=O,-19.628645537414688
CCC(N)CC(=O)Nc1cnccc1C,-21.58957827603754
Cc1ccc(C#N)cn1,-18.57015399318484
CC1CCCC(CC(N)=O)C1,-18.983125122354565
CCCC(CC)Nc1cccc(NCC)n1,-20.985517795786436
CCNS(=O)(=O)c1ncccc1C#N,-21.94325116193296
CC(N)COCc1ncccn1,-22.591318965568938
CN1CCCc2cccc(CCON)c21,-20.73461795079934
S=C=Nc1cncnc1,-20.59398957762157
CCOC(=O)c1ccncc1C#N,-18.64677149579158
CN(CCC(N)=O)c1ccncc1C#N,-22.730463607280736
C#CCOC(=O)Nc1ccc(C#N)cn1,-19.510405251435053
CNc1nc(N(C)C)ncc1N,-26.55386598014372
CCCC(O)CCNc1ccc(C#N)cn1,-20.88591283219138
CCC(C)(C)CCOc1cnccc1C,-17.581453140283998
Cc1ccnc(NCCCCO)c1,-20.421402766614605
CC(C)OCCNC(N)=NCc1ccccc1,-20.729216696030207
OCC(CC1CCCCC1)NCc1ccncc1,-18.9684434753639
Cc1ncccc1CC(N)=O,-19.842874317828404
Cc1ccnc(CNC(C)C(C)N)c1,-21.97662484645492
Cc1ccsc1-c1cncnc1O,-22.850404049379556
CN(C)c1ccncn1,-22.251883292292693
Cc1ccncc1C(=O)N(C)C,-19.931245430765934
CCC=C1CCC(N)CC1,-18.976531808502372
CC(O)(CN)c1ncccn1,-22.55075545333311
Cc1ccncc1CN(C)CC(C)(C)N,-21.544000154858782
OCC(NCc1ccccc1)c1ccncc1,-21.229997595761795
CNC(=N)SCc1cncc(C#N)c1,-23.18245037095667
Cc1ccncc1CNCC(C)(C)N,-21.97662484645492
CCC(C)CC(C#N)Nc1ccccc1,-18.72280766838139
CCOC(=O)Cc1ncccn1,-19.962647967712865
c1ccc(CCNCCOC2CCCCC2)nc1,-18.9684434753639
CC(C)C(CO)CNCCc1ccccc1,-17.022970781211654
N#CCC(N)c1ccncn1,-23.022803571606808
CCC=CC(=O)C=Cc1ccccc1,-14.553690386711446
CCC(Nc1cc(C)ccn1)C(C)N,-21.97662484645492
N#CC(N)c1ccncn1,-22.712959589789705
CCCCCC(N)c1cc(C)ccn1,-19.812323468238137
N#Cc1ccc(C2COCCCN2)o1,-20.798488224159577
CCN(C)CCNCc1cnccc1C,-21.544000154858782
CSc1ncc(N)c(O)n1,-22.706008619957387
N#Cc1ncccc1N1CC2CC2C1,-22.819384595774515
CCC(N)CCN(C)Cc1ccccc1,-19.331891175940303
CC(C)CC(NO)c1ccccc1,-18.320844856000086
N#Cc1cccc(C2NCCNC2=O)n1,-23.559968370573653
CC(N)COCc1cncc(C#N)c1,-21.303328674439555
Cc1cscc1C1NCCCC1O,-20.366192794729642
c1cncc(CNCCOC2CCCCC2)c1,-19.683025967985238
Cc1ccncc1NS(C)(=N)=O,-23.10422371471202
N#Cc1ccc(-n2cnnc2)cn1,-26.835368703833016
CCC(CS)CN(CC)c1ccccc1,-18.031083618679016
CCNC(CC)Cc1ccccc1,-18.034468448644127
CC(=O)NNC(C)c1ccccc1,-19.893758876227253
C=CC(C)Nc1ccncn1,-21.83235035699318
O=C(CC1CCCC1)Nc1cccnc1,-20.36633272941763
CCCCC(CC)CSc1ccccc1,-15.818974639760539
Cc1ccncc1C(N)C(O)C(C)C,-20.162443343196358
Cc1ccnc(OCC(C)N)c1,-20.554504522556662
COC(C)(C)C(NN)c1cnccc1C,-21.95786349741925
CC#CCNCc1ccncn1,-21.21778304363714
CSCC(N)c1ccncn1,-23.00038593172813
CNC(C)CC(C)(C)c1cnccc1C,-19.331891175940303
CC(O)Cc1ccc2c(c1)CCCN2C,-18.554380705682
CC(=O)Nc1ccc(O)nc1,-19.778661653371955
CCNc1ncccc1OCC,-20.554504522556662
NC1CCc2scnc21,-22.196673320407733
CNCC(C)Sc1ncccn1,-23.040949443963957
CC=CC(NC)C(O)c1cnccc1C,-19.44121276472132
CC(CCN)CNC(C)COCc1ccccc1,-17.868028974761383
CCNc1ncccc1CSCCN(C)C,-21.944626818145316
Cc1ccnc(C(CN)CO)c1,-20.554504522556662
C#CCCCCCSc1ccccc1,-15.49909302169269
CCNc1cc(NCCC(C)C)ccn1,-21.544000154858782
C#CC(CO)Nc1ccnc(NCC)c1,-21.157549587053566
N#Cc1cccc(N2CCCO2)n1,-22.104947256940576
Cc1ccncc1CNC(C)(C)CCO,-19.777626252301907
Cc1ccnc(CNS(N)(=O)=O)c1,-23.20969076542423
CSCCNCc1cncc(C#N)c1,-21.752959152834574
N#CC1CC(CCN)C1,-20.3527821829447
CNC(COC(C)C)c1cnccc1C,-19.777626252301907
N#Cc1ncccc1C1CC(=O)CCN1,-21.507218060660826
CCC(C)Sc1ccncc1C#N,-19.75200199663266
CC(N)c1cc(C#N)sn1,-21.98760352361746
CC(C)Oc1ncc(N)cn1,-22.55075545333311
SCCc1cncnc1,-20.648294263920683
CCCCNc1ccncn1,-22.519352916386175
CCSCCC(C)Nc1ncccc1C#N,-21.335543310586402
COCCNc1ccncn1,-22.55075545333311
CCNCC(O)c1ccncn1,-22.591318965568938
C#CC(C)NC(=O)COCc1ccccc1,-16.523208862433755
Cc1ccccc1N(C)CCC1CNCCN1C,-20.607330442716254
Cc1ccncc1CNC(C)C(C)O,-20.162443343196358
CC(O)c1ccc2c(c1)CCCN2C,-18.939197796576444
CCCN(Cc1ccccc1)CC(N)COC,-18.630419068084414
CC(Cc1ccccc1)NCCc1cccnc1,-20.29278216338674
Cc1ccsc1C1CC(O)C12CCCC2,-18.499170733797037
CCNCCCc1cnccc1C,-20.16689809305978
NC1Cn2cncc2C1=O,-23.08635210170949
CCCN(CC)CCSc1ccccc1,-18.031083618679016
CC(O)(CCN)CCCOCc1ccccc1,-16.943724500030367
CC(N)CCSCCCc1ccccc1,-18.031083618679016
NNc1ccccc1S(N)(=O)=O,-23.103754517857823
COCC#CCNCc1cc(C)ccn1,-19.041055809538477
CCNc1cc(COCC(C)C)ccn1,-19.777626252301907
CC(C)c1ccncn1,-20.326619917584374
NC1CCS(=O)(=O)CC1=O,-19.551772434685123
COCCNC(=NN)Nc1cnccc1C,-25.566864943106097
Cc1ccncc1CCC(=O)C(C)C,-17.613920876697293
Cc1ccncc1C(=O)NCC(C)(C)N,-21.58957827603754
CC#CCC(O)COc1ccccc1,-15.272095483051375
CC(=O)Nc1cn(C)cn1,-22.38433427362108
NC1CCC1,-19.174584823271264
C=C(C)Cc1cncnc1,-19.724729935672265
CCCNCc1cccc(NCC)n1,-21.97662484645492
C#Cc1ncccn1,-18.104209877818725
CCN(CC)c1ccc(C(=O)OC)cc1,-17.627031261462754
CCCC(NC)c1ncccn1,-22.46430122721862
COCCCCNc1ccncc1C#N,-21.157549587053566
CNCCC(O)c1cncnc1,-22.591318965568938
OC(=NCc1ccccc1)c1ccncc1,-21.06797639391169
N#Cc1cccnc1NCCOC(N)=O,-22.857481345631058
Cc1ccsc1C1CCCCCC1O,-17.958867859995173
C#CCc1cccc(C(=O)OC)c1,-14.684693678070996
CC(O)CCCNc1ccc(C#N)cn1,-21.157549587053566
O=C(C#Cc1ccccc1)c1cccnc1,-17.912130702522454
COCCC(=O)c1ccncn1,-19.962647967712865
CNC(=NCc1cc(C)ccn1)NC,-23.69296166878717
CC#CCOc1ncccc1C#N,-17.928366399451647
Cc1ccncc1C(O)CC(C)(C)C,-18.014077831880137
C#CCNCC(=O)NCc1ccccc1,-18.577155386753375
C#CC(C)N(C)c1cc(C)ccn1,-19.175353779887324
Cc1ccsc1C1(O)CC2CCCC21,-18.88398782469148
CC=CC(NC)c1ncccn1,-21.87291386922901
CC#CCCNCc1cnccc1C,-19.012009557872453
CNC(C)c1cncc(C#N)c1,-21.21778304363714
CC=CC(=O)Nc1cc(C)ccn1,-19.302371518237642
C#CC(C)Nc1ccncn1,-21.081604329997923
NC1=NC(=O)CN1,-21.4429325991983
CCNc1ccc(COC)cn1,-20.554504522556662
COC(Cc1cc(C)ccn1)C(=O)O,-18.059186756204703
CN1CCCc2c(CO)cccc21,-19.19815721999469
C#CC(N)c1cncnc1,-20.819567948882508
N#Cc1ccc(C2COC(=O)C2)cn1,-19.55197004057809
CC(Cc1ccccc1)NOC(C)(C)C,-17.581453140283998
N#Cc1ccccc1S(N)(=O)=O,-19.56544802085505
CC(=O)C(O)c1cc(C)ccn1,-17.97364112540229
COC(C)CCC(=O)Nc1cnccc1C,-19.440016550314528
CNc1ccc(C#N)cn1,-20.819567948882508
NC12CC(C1)C2,-20.16236442763463
N#CCc1ncccc1C#N,-19.388881873200646
CC(CCN)c1ccc2c(c1)CCCN2C,-19.76227224916652
NC(Cc1ccncc1)c1ccccc1,-21.485265430401892
Cc1ccncc1C(C)NN,-22.519352916386175
CNC(C)CNc1ccncn1,-24.517051537131447
CCCC(CC)Nc1cnccc1C,-19.812323468238137
Nc1cncnc1O,-21.673918911768435
CC(c1cccs1)N1CCC(O)CC1,-20.107233371311395
CC(C)=C1CC(N)C12CCC2,-19.63780454659547
OC1(Cc2ccsc2)CCC1,-18.50159592992643
NC1Cn2nccc2C1=O,-23.08635210170949
CCNc1cccc(C(=O)O)n1,-19.962647967712865
c1ccc(CONCCNc2ccccn2)cc1,-23.01436968626908
CCNCCc1ccc(C(=O)OC)cc1,-17.627031261462754
CCSCCCNCc1cnccc1C,-20.227256730696922
COCCNCCNc1cc(C)ccn1,-21.95786349741925
O=C(CNc1ccccn1)NC1CCCCC1,-21.734015995229328
Cc1ccncc1COC(CN)C(C)C,-19.777626252301907
CC#CCSCc1cc(C)ccn1,-17.71518755362039
C#CCCNc1ccccc1S(N)(=O)=O,-19.935952167440902
CC(=O)COc1cncnc1,-19.778661653371955
C#CCC(O)CNCc1cnccc1C,-19.041055809538477
NC1C2CC3C(C2)C13,-21.26549907555169
CC(C)NC(=N)c1ncccn1,-23.893792445340715
CCNCC(=O)c1cnccc1C,-19.893758876227253
COCC(C)CNc1ccncc1C#N,-21.157549587053566
CCC(C=O)=Cc1cnccc1C,-17.265557075225367
NC(=NO)C(CNCCCO)c1ccccc1,-21.206823506192933
CCC(C)CC(NN)c1cnccc1C,-21.544000154858782
C=C1CC(N)C1,-18.582113637346456
CCC(C)CCC(=O)Nc1cnccc1C,-19.02615320775406
CCCNCCNc1ccc(C#N)cn1,-23.00360282411326
COC(=O)c1ccc(OCCCS)cc1,-16.50104904325347
CCC(C)(N)Cc1ccncn1,-22.46430122721862
CCCCCNC(C)c1cc(C)ccn1,-19.331891175940303
N#CC#Cc1ccccc1,-15.228511141966901
NCCCN(Cc1ccccn1)C1CCCCC1,-20.607330442716254
NC(COCc1ccccc1)Cc1ccccn1,-20.8022607073506
Cc1ccncc1NC(=O)CC(N)=S,-21.879976891184892
N#Cc1ccc(N2CC3CC2CN3)cn1,-24.774163419003045
OC1CCN(CC2CCCO2)CC1,-20.02416419886652
COC(=O)COc1ccncn1,-19.930307037057542
CCNC1(C#N)CC2CCCCC21,-20.73571951750288
OC1CCN(CCc2ccsc2)CC1,-20.107233371311395
N#Cc1ccc(NCC(N)=O)nc1,-22.609318510366364
NC12C3CC1CC2C3,-21.26549907555169
CNC(=O)c1cncc(C#N)c1,-20.434696085986563
N#Cc1cccc(C2CCC(=O)N2)n1,-21.50957434594174
N#Cc1cccc(N2CCCCC2)n1,-21.97394396558103
COCCCNCc1cnccc1C,-20.162443343196358
CCNC(C)CC(=O)Nc1cnccc1C,-21.222326319771966
C#CCC(NC)c1cc(C)ccn1,-19.175353779887324
NN(c1ccccc1)c1ccccn1,-23.683794827700705
COC(=O)C(C)Cc1cnccc1C,-17.868425550252123
COC(C)CNC(C)c1cnccc1C,-19.777626252301907
Cc1ccnc(NC(C)CC(=O)O)c1,-19.95304759396609
Cc1ccncc1NC(=O)C(N)C(C)C,-21.58957827603754
N#Cc1cncc(CNCCC(N)=O)c1,-22.730463607280736
N#Cc1ccc(N2CCCCC2)cn1,-21.97394396558103
C=C(C)CN(C)c1ccnc(NCC)c1,-21.23945840107932
CN=C(N)SCc1cncc(C#N)c1,-23.18245037095667
Cc1ccncc1COCCNC(C)C,-19.777626252301907
C#CC(O)c1cc(C)ccn1,-17.11905731542314
C#CCONCc1ncccn1,-21.217313846782943
NCC1CCCCN1Cc1ccsc1,-21.921414874569958
CCNC1(C#N)CCC2CCC1O2,-21.02209592485884
C=CCOC(=O)c1ccccc1,-15.281695856798152
CN(C)CC(O)c1cncnc1,-22.591318965568938
CC(O)(Cc1ccccc1)c1cccnc1,-19.399447172281143
Cc1ccncc1C(O)CC(C)N,-20.421402766614605
Cc1ccsc1C1(O)CCCNCC1,-20.107233371311395
CC(=O)NCCSc1ncccc1C#N,-21.2702973810138
OC(CNCc1cccnc1)c1ccccc1,-21.229997595761795
N#CCC(Sc1ccccn1)c1ccccc1,-20.879314163791133
CN1CCC(C(O)C#N)c2ccccc21,-19.93430404043366
COC(=O)Nc1cc(C)ccn1,-19.962647967712865
NCc1ncccc1N1CCCOCC1,-22.89891932901612
CC(CNCc1ccccc1)c1ccncc1,-20.816134253201326
CNC(CCO)c1cnccc1C,-20.421402766614605
